PWSID,SAMP_DATE,SAMP_TIME,LAB_NUM,ANADATE,INDATE,METHOD,INBY,SPECIAL,STORE_NUM,XMOD,FINDING,CHEMICAL,AKA1,AKA2,CLS,RPT_CDE,RPT_UNIT,MCL,NL,TRIGGER_AM,DLR,PHG,RPHL,CHEM_SORT,Water System Name,Principal County Served,Federal Water System Type -CODE,Federal Water System Type,State Water System Type -CODE,State Water System Type,Water System Status -CODE,Water System Status,Owner Type -CODE,Owner Type,Primary Water Source Type -CODE,Primary Water Source Type,Residential Population,Non Transient Population,Transient Population,Total Population,Number of Service Connections Agricultural,Number of COMBINED Service Connections (CB),Number of Commercial (CM) Service Connections,Numer of Institutional Service Conections,Number of Residential Service Connections,Total Number of Service Connections,Fee Code,Fee Code Description,Date of Sanitary Survey visit (SNSV Visit Date),CITY,Treatment Plant Class-CODE,Treatment Plant Class,Distribution System Class-CODE,Distribution System Class
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E531.1,#,S,A-019,<,0,ALDICARB SULFOXIDE,NA,NA,A,UC,UG/L,0,0,3,3,0,0,ALDICARB SULFOXIDE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E531.1,#,S,A-020,<,0,ALDICARB SULFONE,STANDAK,ALDOXYCARB,A,UC,UG/L,0,0,4,4,0,0,ALDICARB SULFONE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E531.1,#,S,A-021,<,0,3-HYDROXYCARBOFURAN,3-HYDROXY CARBOFURAN,NA,A,UC,UG/L,0,0,3,3,0,0,HYDROXYCARBOFURAN-3,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,A-026,<,0,DI(2-ETHYLHEXYL)ADIPATE,DI(ETHYLHEXYL)ADIPATE,NA,B,S2,UG/L,400,0,5,5,200,0,DI(2-ETHYLHEXYL)ADIPATE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-02-27,2019-03-14,e300.0,#,S,A-029,NA,3.8,NITRATE + NITRITE (AS N),NA,NA,T,NI,MG/L,10,0,5,0.4,10,0,NITRATE + NITRITE (AS N),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-04,2019-03-14,E314.0,#,S,A-031,<,0,PERCHLORATE,NA,NA,T,IO,UG/L,6,0,4,4,1,0,PERCHLORATE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,A-033,<,0,ETHYL-TERT-BUTYL ETHER,ETBE,NA,P,XX,UG/L,0,0,0,3,0,0,ETHYL-TERT-BUTYL ETHER,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,A-034,<,0,TERT-AMYL-METHYL ETHER,TAME,NA,P,XX,UG/L,0,0,0,3,0,0,TERT-AMYL-METHYL ETHER,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,A-036,<,0,DIISOPROPYL ETHER,DIPE,NA,P,XX,UG/L,0,0,0,3,0,0,DIISOPROPYL ETHER,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E00-02,#,S,A-072,NA,1.49,GROSS ALPHA MDA95,NA,NA,R,RA,PCI/L,0,0,0,0,0,0,NA,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-05-28,740,5810,2019-05-31,2019-06-19,SRL524,#,S,77443,NA,0,"1,2,3-TRICHLOROPROPANE","1,2,3-TCP",NA,P,S2,UG/L,0.005,0,0.005,0.005,0,0,"TRICHLOROPROPANE-1,2,3",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-05-28,740,5867,2019-06-17,2019-06-19,904.1,NA,S,11501,NA,0,RADIUM 228,TOTAL RADIUM 228,NA,R,RA,PCI/L,0,0,0,1,0,0,RADIUM 228,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-05-28,740,5867,2019-06-17,2019-06-19,904.1,NA,S,11502,NA,0.603,RADIUM 228 COUNTING ERROR,TOT RADIUM 228 COUNTING ERROR,NA,R,RA,PCI/L,0,0,0,0,0,0,RADIUM 228 COUNTING ERROR,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-05-28,740,5867,2019-06-17,2019-06-19,904.1,NA,S,A-075,NA,0.41,RADIUM 228 MDA95,NA,NA,R,RA,PCI/L,0,0,0,0,0,0,NA,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-03,2019-01-08,E524.2,#,S,32101,NA,4.3,BROMODICHLOROMETHANE (THM),DICHLOROBROMOMETHANE,NA,DB,DBP,UG/L,0,0,0,1,60,0,BROMODICHLORMETHANE (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-03,2019-01-08,E524.2,#,S,32104,<,0,BROMOFORM (THM),BROMOFORM,NA,DB,DBP,UG/L,0,0,0,1,500,0,BROMOFORM (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-03,2019-01-08,E524.2,#,S,32105,NA,1.9,DIBROMOCHLOROMETHANE (THM),CHLORODIBROMOMETHANE,NA,DB,DBP,UG/L,0,0,0,1,100,0,DIBROMOCHLOROMETHANE (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-03,2019-01-08,E524.2,#,S,32106,NA,13,CHLOROFORM (THM),TRICHLOROMETHANE,CHLOROFORM,DB,DBP,UG/L,0,0,0,1,400,0,CHLOROFORM (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-08,2019-01-08,E552.3,#,S,77288,<,0,DICHLOROACETIC ACID (DCAA),DCAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,DICHLOROACETIC ACID (DCAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-05,2019-01-08,E524.2,#,S,82080,NA,20,TOTAL TRIHALOMETHANES,TTHM,THMS,DB,DBP,UG/L,80,0,80,0,0,0,TOTAL TRIHALOMETHANES,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-08,2019-01-08,E552.3,#,S,82721,<,0,DIBROMOACETIC ACID (DBAA),DBAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,DIBROMOACETIC ACID (DBAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-08,2019-01-08,E552.3,#,S,82723,NA,6.8,TRICHLOROACETIC ACID (TCAA),TCAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,TRICHLOROACETIC ACID (TCAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-08,2019-01-08,E552.3,#,S,A-041,<,0,MONOBROMOACETIC ACID (MBAA),MBAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,MONOBROMOACETIC ACID (MBAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-08,2019-01-08,E552.3,#,S,A-042,<,0,MONOCHLOROACETIC ACID (MCAA),MCAA,NA,DB,DBP,UG/L,0,0,0,2,0,0,MONOCHLOROACETIC ACID (MCAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2018-11-29,1207,5810,2018-12-11,2019-01-08,E552.2,#,S,A-049,NA,6.8,HALOACETIC ACIDS (5) (HAA5),NA,NA,DB,DBP,UG/L,60,0,60,0,0,0,HALOACETIC ACIDS (5) (HAA5),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-06-27,2019-07-11,E524.2,#,S,32101,NA,0,BROMODICHLOROMETHANE (THM),DICHLOROBROMOMETHANE,NA,DB,DBP,UG/L,0,0,0,1,60,0,BROMODICHLORMETHANE (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-06-27,2019-07-11,E524.2,#,S,32104,NA,0,BROMOFORM (THM),BROMOFORM,NA,DB,DBP,UG/L,0,0,0,1,500,0,BROMOFORM (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-06-27,2019-07-11,E524.2,#,S,32105,NA,0,DIBROMOCHLOROMETHANE (THM),CHLORODIBROMOMETHANE,NA,DB,DBP,UG/L,0,0,0,1,100,0,DIBROMOCHLOROMETHANE (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-06-27,2019-07-11,E524.2,#,S,32106,NA,0,CHLOROFORM (THM),TRICHLOROMETHANE,CHLOROFORM,DB,DBP,UG/L,0,0,0,1,400,0,CHLOROFORM (THM),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-07-02,2019-07-11,E552.3,#,S,77288,NA,0,DICHLOROACETIC ACID (DCAA),DCAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,DICHLOROACETIC ACID (DCAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-06-28,2019-07-11,E524.2,#,S,82080,NA,0.79,TOTAL TRIHALOMETHANES,TTHM,THMS,DB,DBP,UG/L,80,0,80,0,0,0,TOTAL TRIHALOMETHANES,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-07-02,2019-07-11,E552.3,#,S,82721,NA,0,DIBROMOACETIC ACID (DBAA),DBAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,DIBROMOACETIC ACID (DBAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-07-02,2019-07-11,E552.3,#,S,82723,NA,0,TRICHLOROACETIC ACID (TCAA),TCAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,TRICHLOROACETIC ACID (TCAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-07-02,2019-07-11,E552.3,#,S,A-041,NA,0,MONOBROMOACETIC ACID (MBAA),MBAA,NA,DB,DBP,UG/L,0,0,0,1,0,0,MONOBROMOACETIC ACID (MBAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-07-02,2019-07-11,E552.3,#,S,A-042,NA,0,MONOCHLOROACETIC ACID (MCAA),MCAA,NA,DB,DBP,UG/L,0,0,0,2,0,0,MONOCHLOROACETIC ACID (MCAA),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-06-25,650,5810,2019-07-03,2019-07-11,E552.2,#,S,A-049,NA,0,HALOACETIC ACIDS (5) (HAA5),NA,NA,DB,DBP,UG/L,60,0,60,0,0,0,HALOACETIC ACIDS (5) (HAA5),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
